X,Y,id,left_fm,right_fm,min_offset,strat_offset
639009.513898185,7460785.504619271,Fault_6825,Jeerinah_Formation,Marra_Mamba_Iron_Formation,0.0,001
640192.49343481,7460807.70464763,Fault_6825,Jeerinah_Formation,Marra_Mamba_Iron_Formation,0.0,001
641474.28953867,7460873.903979976,Fault_6825,Jeerinah_Formation,Marra_Mamba_Iron_Formation,0.0,001
642371.590564335,7460999.368756665,Fault_6825,Jeerinah_Formation,Marra_Mamba_Iron_Formation,0.0,001
643231.080386955,7461201.58046767,Fault_6825,Jeerinah_Formation,Marra_Mamba_Iron_Formation,0.0,001
643941.982476023,7461461.875803322,Fault_6825,Jeerinah_Formation,Marra_Mamba_Iron_Formation,0.0,001
548189.773523655,7451050.19919826,Fault_7344,Boongal_Formation,Fortescue_Group,1199.5,003
547934.359651475,7451725.43985409,Fault_7344,Boongal_Formation,Hardey_Formation,0.0,001
547585.7654711851,7452620.42000882,Fault_7344,Boongal_Formation,Fortescue_Group,1199.5,003
547339.8232739901,7453295.646966765,Fault_7344,Boongal_Formation,Boongal_Formation,0.0,000
546897.4531601351,7454449.60973978,Fault_7344,Boongal_Formation,Boongal_Formation,0.0,000
546317.26207798,7455885.816196615,Fault_7344,Boongal_Formation,Boongal_Formation,0.0,000
545692.5561993751,7457199.606510075,Fault_7344,Boongal_Formation,Boongal_Formation,0.0,000
545029.9795098,7458285.45281909,Fault_7344,Boongal_Formation,Boongal_Formation,0.0,000
544667.03946294,7458854.001868835,Fault_7344,Pyradie_Formation,Boongal_Formation,0.0,001
544446.0621128499,7459186.02002277,Fault_7344,Pyradie_Formation,Pyradie_Formation,0.0,000
544124.0629057,7459671.295803539,Fault_7344,Pyradie_Formation,Pyradie_Formation,0.0,000
543697.41065959,7460221.076396175,Fault_7344,Pyradie_Formation,Pyradie_Formation,0.0,000
543133.653417335,7460692.10712903,Fault_7344,Pyradie_Formation,Pyradie_Formation,0.0,000
542389.9129172149,7461247.380065151,Fault_7344,Pyradie_Formation,Pyradie_Formation,0.0,000
541276.32355237,7461986.88763208,Fault_7344,Pyradie_Formation,Pyradie_Formation,0.0,000
540282.738112115,7462543.659842055,Fault_7344,Pyradie_Formation,Pyradie_Formation,0.0,000
539561.414612485,7462910.43924559,Fault_7344,Pyradie_Formation,Bunjinah_Formation,0.0,001
538918.5634611701,7463237.45861599,Fault_7344,Bunjinah_Formation,Bunjinah_Formation,0.0,000
538483.8607671601,7463435.971548799,Fault_7344,Bunjinah_Formation,Bunjinah_Formation,0.0,000
537229.4487749401,7463954.7511970345,Fault_7344,Bunjinah_Formation,Bunjinah_Formation,0.0,000
535759.2264642301,7464544.777481145,Fault_7344,Bunjinah_Formation,Bunjinah_Formation,0.0,000
534685.815219155,7464821.288812175,Fault_7344,Bunjinah_Formation,Pyradie_Formation,0.0,001
533300.4949027901,7465032.564239545,Fault_7344,Bunjinah_Formation,Pyradie_Formation,0.0,001
532086.8051486751,7465233.091236025,Fault_7344,Bunjinah_Formation,Pyradie_Formation,0.0,001
531269.32695378,7465654.954152795,Fault_7344,Pyradie_Formation,Pyradie_Formation,0.0,000
530819.4953473951,7466010.703634925,Fault_7344,Pyradie_Formation,Pyradie_Formation,0.0,000
529659.678355695,7466360.1162633,Fault_7344,Pyradie_Formation,Boongal_Formation,0.0,001
527672.2089584251,7467004.394639885,Fault_7344,Pyradie_Formation,Boongal_Formation,0.0,001
525752.458614805,7467842.169595581,Fault_7344,Pyradie_Formation,Boongal_Formation,0.0,001
524046.45846209,7468821.944976135,Fault_7344,Pyradie_Formation,Boongal_Formation,0.0,001
522584.934318515,7469730.719896145,Fault_7344,Pyradie_Formation,Boongal_Formation,0.0,001
520949.094608395,7470757.980346356,Fault_7344,Pyradie_Formation,Boongal_Formation,0.0,001
519291.43951667,7471874.234810965,Fault_7344,Pyradie_Formation,Boongal_Formation,0.0,001
518527.698917295,7472412.994179931,Fault_7344,Pyradie_Formation,Boongal_Formation,0.0,001
518039.77625612,7472785.006388425,Fault_7344,Pyradie_Formation,Pyradie_Formation,0.0,000
516864.645610305,7473739.76284315,Fault_7344,Pyradie_Formation,Pyradie_Formation,0.0,000
515525.23856122,7474917.986951295,Fault_7344,Pyradie_Formation,Pyradie_Formation,0.0,000
514240.60309203004,7476245.682282565,Fault_7344,Pyradie_Formation,Pyradie_Formation,0.0,000
512984.83910814,7477687.547562605,Fault_7344,Pyradie_Formation,Pyradie_Formation,0.0,000
512179.54771690024,7478595.183870506,Fault_7344,Pyradie_Formation,Pyradie_Formation,0.0,000
524854.6162551651,7480229.70441717,Fault_7436,Rocklea_Inlier_greenstones,Rocklea_Inlier_metagranitic_unit,-1,001
525318.3200286049,7480427.20871563,Fault_7436,Rocklea_Inlier_greenstones,Rocklea_Inlier_metagranitic_unit,-1,001
526163.55035306,7480736.208698779,Fault_7436,Rocklea_Inlier_greenstones,Rocklea_Inlier_metagranitic_unit,-1,001
528296.924661855,7481321.719605255,Fault_7436,Rocklea_Inlier_greenstones,Rocklea_Inlier_metagranitic_unit,-1,001
529842.398995165,7481341.984726559,Fault_7436,Rocklea_Inlier_greenstones,Rocklea_Inlier_metagranitic_unit,-1,001
530658.00929141,7481003.4894995,Fault_7436,Rocklea_Inlier_greenstones,Rocklea_Inlier_metagranitic_unit,-1,001
532286.68901391,7481147.24504832,Fault_7436,Rocklea_Inlier_greenstones,Rocklea_Inlier_metagranitic_unit,-1,001
533838.94036245,7481266.004397109,Fault_7436,Rocklea_Inlier_greenstones,Rocklea_Inlier_metagranitic_unit,-1,001
535517.16497847,7481129.519570194,Fault_7436,Rocklea_Inlier_greenstones,Rocklea_Inlier_metagranitic_unit,-1,001
537108.8255031351,7480840.800903015,Fault_7436,Rocklea_Inlier_greenstones,Rocklea_Inlier_metagranitic_unit,-1,001
538122.097012205,7480609.57936028,Fault_7436,Rocklea_Inlier_greenstones,Rocklea_Inlier_metagranitic_unit,-1,001
538685.14113947,7480654.344672095,Fault_7436,Rocklea_Inlier_greenstones,Rocklea_Inlier_metagranitic_unit,-1,001
539176.04467522,7480918.860166085,Fault_7436,Rocklea_Inlier_greenstones,Rocklea_Inlier_metagranitic_unit,-1,001
539771.42904703,7481081.12548533,Fault_7436,Rocklea_Inlier_greenstones,Rocklea_Inlier_metagranitic_unit,-1,001
540496.384653315,7481074.146052765,Fault_7436,Rocklea_Inlier_greenstones,Rocklea_Inlier_metagranitic_unit,-1,001
541214.134512905,7480892.164140254,Fault_7436,Rocklea_Inlier_greenstones,Rocklea_Inlier_metagranitic_unit,-1,001
541766.10491744,7480618.664221925,Fault_7436,Rocklea_Inlier_greenstones,Rocklea_Inlier_metagranitic_unit,-1,001
542407.044952955,7480334.916431725,Fault_7436,Rocklea_Inlier_greenstones,Rocklea_Inlier_metagranitic_unit,-1,001
543041.799673155,7480086.42676403,Fault_7436,Rocklea_Inlier_greenstones,Rocklea_Inlier_metagranitic_unit,-1,001
543406.48540125,7479880.929962485,Fault_7436,Rocklea_Inlier_greenstones,Rocklea_Inlier_metagranitic_unit,-1,001
543694.8197482501,7479669.17793511,Fault_7436,Rocklea_Inlier_greenstones,Rocklea_Inlier_metagranitic_unit,-1,001
544086.8090959301,7479386.9289782755,Fault_7436,Rocklea_Inlier_greenstones,Rocklea_Inlier_metagranitic_unit,-1,001
544661.7692294801,7478895.175527405,Fault_7436,Rocklea_Inlier_greenstones,Rocklea_Inlier_metagranitic_unit,-1,001
559845.10238711,7479924.812308161,Fault_7439,Wittenoom_Formation,Wittenoom_Formation,0.0,000
559263.43900339,7480397.310254086,Fault_7439,Wittenoom_Formation,Mount_McRae_Shale_and_Mount_Sylvia_Formation,0.0,001
558734.281365935,7480797.590789216,Fault_7439,Wittenoom_Formation,Mount_McRae_Shale_and_Mount_Sylvia_Formation,0.0,001
558336.63136576,7481033.33662108,Fault_7439,Wittenoom_Formation,Mount_McRae_Shale_and_Mount_Sylvia_Formation,0.0,001
557814.5238130251,7481374.796449485,Fault_7439,Marra_Mamba_Iron_Formation,Mount_McRae_Shale_and_Mount_Sylvia_Formation,189.0,002
556676.8536711901,7482186.035841616,Fault_7439,Marra_Mamba_Iron_Formation,Mount_McRae_Shale_and_Mount_Sylvia_Formation,189.0,002
555045.1344344651,7483407.530306535,Fault_7439,Marra_Mamba_Iron_Formation,Mount_McRae_Shale_and_Mount_Sylvia_Formation,189.0,002
553749.16065755,7484353.280275606,Fault_7439,Marra_Mamba_Iron_Formation,Mount_McRae_Shale_and_Mount_Sylvia_Formation,189.0,002
552880.4499830401,7484889.27091095,Fault_7439,Marra_Mamba_Iron_Formation,Brockman_Iron_Formation,332.0,003
551901.11411264,7485378.299439065,Fault_7439,Marra_Mamba_Iron_Formation,Brockman_Iron_Formation,332.0,003
551260.190167045,7485661.793782869,Fault_7439,Marra_Mamba_Iron_Formation,Brockman_Iron_Formation,332.0,003
550540.5767028299,7485933.92753176,Fault_7439,Marra_Mamba_Iron_Formation,Brockman_Iron_Formation,332.0,003
549528.021162035,7486308.672676085,Fault_7439,Marra_Mamba_Iron_Formation,Brockman_Iron_Formation,332.0,003
548536.06626906,7486698.234555065,Fault_7439,Marra_Mamba_Iron_Formation,Brockman_Iron_Formation,332.0,003
547247.24120469,7487147.473507925,Fault_7439,Marra_Mamba_Iron_Formation,Brockman_Iron_Formation,332.0,003
545726.14403628,7487559.95469426,Fault_7439,Marra_Mamba_Iron_Formation,Brockman_Iron_Formation,332.0,003
544357.668602735,7487977.934902055,Fault_7439,Marra_Mamba_Iron_Formation,Brockman_Iron_Formation,332.0,003
543205.91090957,7488506.16960776,Fault_7439,Marra_Mamba_Iron_Formation,Brockman_Iron_Formation,332.0,003
542232.9123754951,7489020.660179285,Fault_7439,Marra_Mamba_Iron_Formation,Mount_McRae_Shale_and_Mount_Sylvia_Formation,189.0,002
541814.47040455,7489254.85689378,Fault_7439,Marra_Mamba_Iron_Formation,Wittenoom_Formation,0.0,001
541487.13414432,7489438.097853875,Fault_7439,Marra_Mamba_Iron_Formation,Wittenoom_Formation,0.0,001
540403.0867000001,7489765.692352835,Fault_7439,Jeerinah_Formation,Jeerinah_Formation,0.0,000
538938.879569645,7490114.18403559,Fault_7439,Jeerinah_Formation,Jeerinah_Formation,0.0,000
538041.419147495,7490367.37414467,Fault_7439,Jeerinah_Formation,Jeerinah_Formation,0.0,000
537584.49193562,7490560.61725915,Fault_7439,Jeerinah_Formation,Jeerinah_Formation,0.0,000
537270.3052452549,7490686.360577134,Fault_7439,Jeerinah_Formation,Bunjinah_Formation,620.0,002
536666.8400239749,7490829.854867395,Fault_7439,Bunjinah_Formation,Bunjinah_Formation,0.0,000
535255.872816765,7491003.085789955,Fault_7439,Bunjinah_Formation,Bunjinah_Formation,0.0,000
533867.19118209,7491188.819686895,Fault_7439,Bunjinah_Formation,Bunjinah_Formation,0.0,000
532835.705010495,7491595.314933485,Fault_7439,Bunjinah_Formation,Bunjinah_Formation,0.0,000
531937.4318113,7491924.553643435,Fault_7439,Bunjinah_Formation,Bunjinah_Formation,0.0,000
531244.5725693901,7491995.047043379,Fault_7439,Bunjinah_Formation,Bunjinah_Formation,0.0,000
530437.654073385,7492142.795218965,Fault_7439,Bunjinah_Formation,Bunjinah_Formation,0.0,000
529621.721012495,7492401.78532808,Fault_7439,Bunjinah_Formation,Bunjinah_Formation,0.0,000
528815.250788915,7492651.28106739,Fault_7439,Bunjinah_Formation,Bunjinah_Formation,0.0,000
527932.39848558,7492885.279834955,Fault_7439,Bunjinah_Formation,Bunjinah_Formation,0.0,000
638119.5451765549,7429637.458644045,Fault_7884,Turee_Creek_Group,Turee_Creek_Group,0.0,000
639651.26276017,7429117.134643735,Fault_7884,Turee_Creek_Group,Turee_Creek_Group,0.0,000
641703.383429985,7428452.47425084,Fault_7884,Turee_Creek_Group,Turee_Creek_Group,0.0,000
643622.939767848,7427799.10262774,Fault_7884,Turee_Creek_Group,Turee_Creek_Group,0.0,000
522860.77986648504,7465720.75962479,Fault_7966,Jeerinah_Formation,Jeerinah_Formation,0.0,000
522379.69044522,7466261.293283924,Fault_7966,Jeerinah_Formation,Jeerinah_Formation,0.0,000
521912.672724755,7466870.046641805,Fault_7966,Jeerinah_Formation,Jeerinah_Formation,0.0,000
521388.25483036996,7467493.81126081,Fault_7966,Jeerinah_Formation,Bunjinah_Formation,620.0,002
520694.42945963,7468025.816149855,Fault_7966,Jeerinah_Formation,Bunjinah_Formation,620.0,002
519730.24315626,7468543.300271565,Fault_7966,Jeerinah_Formation,Bunjinah_Formation,620.0,002
